Date,A,AAL,AAP,AAPL,ABBV,ABC,ABT,ACN,ADBE,ADI,ADM,ADP,ADS,ADSK,AEE,AEP,AES,AET,AFL,AGN,AIG,AIV,AIZ,AJG,AKAM,ALB,ALGN,ALK,ALL,ALLE,ALXN,AMAT,AMD,AMG,AMGN,AMP,AMT,AMZN,ANDV,ANSS,ANTM,AON,AOS,APA,APC,APD,APH,APTV,ARE,ARNC,ATVI,AVB,AVGO,AVY,AWK,AXP,AYI,AZO,BA,BAC,BAX,BBT,BBY,BDX,BEN,BHF,BHGE,BIIB,BK,BLK,BLL,BMY,BSX,BWA,BXP,C,CA,CAG,CAH,CAT,CB,CBOE,CBS,CCI,CCL,CDNS,CELG,CERN,CF,CFG,CHD,CHRW,CHTR,CI,CINF,CL,CLX,CMA,CMCSA,CME,CMG,CMI,CMS,CNC,CNP,COF,COG,COL,COO,COP,COST,COTY,CPB,CRM,CSCO,CSX,CTAS,CTL,CTSH,CTXS,CVS,CVX,CXO,D,DAL,DE,DFS,DG,DGX,DHI,DHR,DIS,DISCA,DISH,DLR,DLTR,DOV,DRE,DRI,DTE,DUK,DVA,DVN,DWDP,DXC,EA,EBAY,ECL,ED,EFX,EIX,EL,EMN,EMR,EOG,EQIX,EQR,EQT,ES,ESRX,ESS,ETFC,ETR,EVHC,EW,EXC,EXPD,EXPE,EXR,F,FAST,FB,FBHS,FCX,FDX,FE,FFIV,FIS,FISV,FITB,FL,FLIR,FLR,FLS,FMC,FOX,FOXA,FTI,FTV,GD,GE,GGP,GILD,GIS,GLW,GM,GOOG,GOOGL,GPC,GPN,GPS,GRMN,GS,GT,GWW,HAL,HAS,HBAN,HBI,HCA,HCP,HD,HES,HIG,HII,HLT,HOG,HOLX,HP,HPE,HPQ,HRB,HRL,HRS,HSIC,HST,HSY,HUM,IBM,ICE,IDXX,IFF,ILMN,INCY,INFO,INTC,INTU,IP,IPG,IPGP,IQV,IR,IRM,ISRG,IT,ITW,IVZ,JBHT,JCI,JEC,JNJ,JNPR,JPM,JWN,K,KEY,KHC,KIM,KLAC,KMB,KMI,KMX,KO,KORS,KR,KSS,KSU,LB,LEG,LEN,LH,LKQ,LLL,LLY,LMT,LNC,LNT,LOW,LRCX,LUK,LUV,LYB,M,MA,MAA,MAC,MAR,MAS,MAT,MCD,MCHP,MCK,MCO,MDLZ,MDT,MET,MGM,MHK,MKC,MLM,MMC,MNST,MO,MON,MOS,MPC,MRK,MRO,MS,MSFT,MSI,MTB,MTD,MU,MYL,NAVI,NBL,NCLH,NDAQ,NEE,NEM,NFLX,NFX,NI,NKE,NKTR,NLSN,NOC,NOV,NRG,NSC,NTAP,NTRS,NUE,NVDA,NWL,NWS,NWSA,O,OKE,OMC,ORCL,ORLY,OXY,PAYX,PBCT,PCAR,PCG,PEG,PEP,PFE,PFG,PG,PGR,PH,PHM,PKG,PKI,PLD,PM,PNC,PNR,PNW,PPL,PRGO,PRU,PSA,PSX,PVH,PWR,PXD,PYPL,QCOM,QRVO,RCL,RE,REG,REGN,RF,RHI,RHT,RJF,RL,RMD,ROK,ROP,ROST,RRC,RSG,RTN,SBAC,SBUX,SCG,SCHW,SEE,SHW,SIVB,SJM,SLB,SLG,SNA,SNPS,SO,SPG,SPGI,SRCL,SRE,STI,STT,STX,STZ,SWK,SWKS,SYF,SYK,SYMC,SYY,T,TAP,TDG,TEL,TGT,TIF,TJX,TMO,TPR,TRIP,TRV,TSCO,TSN,TSS,TTWO,TWX,TXN,TXT,UA,UAL,UDR,UHS,ULTA,UNH,UNP,UPS,URI,USB,V,VAR,VFC,VIAB,VLO,VMC,VNO,VRSK,VRSN,VRTX,VTR,VZ,WAT,WBA,WDC,WEC,WFC,WHR,WLTW,WM,WMB,WMT,WRK,WU,WY,WYN,WYNN,XEC,XEL,XLNX,XOM,XRAY,XRX,XYL,YUM,ZBH,ZION,ZTS
2014-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999899975,,,,,,,,,,,-0.04999999999660511,,,,,,,,,,,,,0.04999999999894163,,,,,,,0.04999999994105277,,,,,,,,,,,,,,,,,,0.04999999998980507,,,,,,,,,,,,,,,0.027109523302487174,,,,,,,0.049999999993985786,,,,,,,,,,,,0.049999999998406264,0.014017336917458288,,,,,,,,,,,,,,,,-0.04999999999662745,,,,,,,,0.04999999999634626,,,,,,,,,,,,,,,,,,,,,,0.049999999952137726,,0.04999999999707186,,,,,,,,,-0.03923920780300444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010907541844768278,,,,,,,,,0.017905707466511513,,,,,,,,,,,,,,,,,,,,,,,,,0.026564366071723782,,,,,0.029922144384059542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033613442155430814,,,,,,,,,,,,,,0.03060691512465172,,,,,,,,,0.023608980006347917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999998629334,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03951718774043216,,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999628751596,,,,,,,,,,,,,,,,0.02393505198532488,,,,,0.012847734643456751,,,,,,,,,,,,,,,,,,,,,,
2014-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999899975,,,,,,,,,,,-0.04999999999660511,,,,,,,,,,,,,0.04999999999894163,,,,,,,0.04999999994105277,,,,,,,,,,,,,,,,,,0.04999999998980507,,,,,,,,,,,,,,,0.027109523302487174,,,,,,,0.049999999993985786,,,,,,,,,,,,0.049999999998406264,0.014017336917458288,,,,,,,,,,,,,,,,-0.04999999999662745,,,,,,,,0.04999999999634626,,,,,,,,,,,,,,,,,,,,,,0.049999999952137726,,0.04999999999707186,,,,,,,,,-0.03923920780300444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010907541844768278,,,,,,,,,0.017905707466511513,,,,,,,,,,,,,,,,,,,,,,,,,0.026564366071723782,,,,,0.029922144384059542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033613442155430814,,,,,,,,,,,,,,0.03060691512465172,,,,,,,,,0.023608980006347917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999998629334,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03951718774043216,,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999628751596,,,,,,,,,,,,,,,,0.02393505198532488,,,,,0.012847734643456751,,,,,,,,,,,,,,,,,,,,,,
2014-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999899975,,,,,,,,,,,-0.04999999999660511,,,,,,,,,,,,,0.04999999999894163,,,,,,,0.04999999994105277,,,,,,,,,,,,,,,,,,0.04999999998980507,,,,,,,,,,,,,,,0.027109523302487174,,,,,,,0.049999999993985786,,,,,,,,,,,,0.049999999998406264,0.014017336917458288,,,,,,,,,,,,,,,,-0.04999999999662745,,,,,,,,0.04999999999634626,,,,,,,,,,,,,,,,,,,,,,0.049999999952137726,,0.04999999999707186,,,,,,,,,-0.03923920780300444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010907541844768278,,,,,,,,,0.017905707466511513,,,,,,,,,,,,,,,,,,,,,,,,,0.026564366071723782,,,,,0.029922144384059542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033613442155430814,,,,,,,,,,,,,,0.03060691512465172,,,,,,,,,0.023608980006347917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999998629334,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03951718774043216,,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999628751596,,,,,,,,,,,,,,,,0.02393505198532488,,,,,0.012847734643456751,,,,,,,,,,,,,,,,,,,,,,
2014-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999899975,,,,,,,,,,,-0.04999999999660511,,,,,,,,,,,,,0.04999999999894163,,,,,,,0.04999999994105277,,,,,,,,,,,,,,,,,,0.04999999998980507,,,,,,,,,,,,,,,0.027109523302487174,,,,,,,0.049999999993985786,,,,,,,,,,,,0.049999999998406264,0.014017336917458288,,,,,,,,,,,,,,,,-0.04999999999662745,,,,,,,,0.04999999999634626,,,,,,,,,,,,,,,,,,,,,,0.049999999952137726,,0.04999999999707186,,,,,,,,,-0.03923920780300444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010907541844768278,,,,,,,,,0.017905707466511513,,,,,,,,,,,,,,,,,,,,,,,,,0.026564366071723782,,,,,0.029922144384059542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033613442155430814,,,,,,,,,,,,,,0.03060691512465172,,,,,,,,,0.023608980006347917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999998629334,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03951718774043216,,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999628751596,,,,,,,,,,,,,,,,0.02393505198532488,,,,,0.012847734643456751,,,,,,,,,,,,,,,,,,,,,,
2014-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04284300432581082,,,,,,,,,,,,,,,,,,,,0.010078384347451086,,,,0.046667728811286086,,,,,,,0.049999999964698116,,0.016284144865103427,,,,,,,,,,,,,,,,0.04999999999722235,,,,,,,0.027747223821823055,,,,,,,,0.043630257879363796,,,,,,,0.049999999989194924,,,,,,,,,,,,0.04999999999037954,,,,,,,,,,,,,,,,,-0.045298970145688296,,,,,,,,0.049999999985905826,,,,,,,,,,,,,,,,,,,,,,,,0.02825125629344283,,,,,,,,,-0.013462063061431533,,,,,,,,,,,,,,,0.016284144865103427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016284144865103427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016284144865103427,,,,,,,,,,,0.01420251025483937,,,,,0.020075463147432672,,,,,,,,,-0.017888915074020358,,,,,,,,,,,,,,,,,,,,0.02173113340128221,,,,,,,,,,,,,,0.04999999998695709,,,,,-0.016262632580648667,-0.0227536700259705,-0.01849403070408018,,0.015590984702731563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016284144865103427,,0.016284144865103427,,,,,,,,,,,,,0.04999999999429828,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03768459029078941,,,,,,,,,,,,,-0.022996713166403605,,,,,,,,,0.016284144865103427,,,,0.024929315051277982,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016284144865103427,,,,,,,,,,,,,,,
2014-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04284300432581082,,,,,,,,,,,,,,,,,,,,0.010078384347451086,,,,0.046667728811286086,,,,,,,0.049999999964698116,,0.016284144865103427,,,,,,,,,,,,,,,,0.04999999999722235,,,,,,,0.027747223821823055,,,,,,,,0.043630257879363796,,,,,,,0.049999999989194924,,,,,,,,,,,,0.04999999999037954,,,,,,,,,,,,,,,,,-0.045298970145688296,,,,,,,,0.049999999985905826,,,,,,,,,,,,,,,,,,,,,,,,0.02825125629344283,,,,,,,,,-0.013462063061431533,,,,,,,,,,,,,,,0.016284144865103427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016284144865103427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016284144865103427,,,,,,,,,,,0.01420251025483937,,,,,0.020075463147432672,,,,,,,,,-0.017888915074020358,,,,,,,,,,,,,,,,,,,,0.02173113340128221,,,,,,,,,,,,,,0.04999999998695709,,,,,-0.016262632580648667,-0.0227536700259705,-0.01849403070408018,,0.015590984702731563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016284144865103427,,0.016284144865103427,,,,,,,,,,,,,0.04999999999429828,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03768459029078941,,,,,,,,,,,,,-0.022996713166403605,,,,,,,,,0.016284144865103427,,,,0.024929315051277982,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016284144865103427,,,,,,,,,,,,,,,
2014-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04284300432581082,,,,,,,,,,,,,,,,,,,,0.010078384347451086,,,,0.046667728811286086,,,,,,,0.049999999964698116,,0.016284144865103427,,,,,,,,,,,,,,,,0.04999999999722235,,,,,,,0.027747223821823055,,,,,,,,0.043630257879363796,,,,,,,0.049999999989194924,,,,,,,,,,,,0.04999999999037954,,,,,,,,,,,,,,,,,-0.045298970145688296,,,,,,,,0.049999999985905826,,,,,,,,,,,,,,,,,,,,,,,,0.02825125629344283,,,,,,,,,-0.013462063061431533,,,,,,,,,,,,,,,0.016284144865103427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016284144865103427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016284144865103427,,,,,,,,,,,0.01420251025483937,,,,,0.020075463147432672,,,,,,,,,-0.017888915074020358,,,,,,,,,,,,,,,,,,,,0.02173113340128221,,,,,,,,,,,,,,0.04999999998695709,,,,,-0.016262632580648667,-0.0227536700259705,-0.01849403070408018,,0.015590984702731563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016284144865103427,,0.016284144865103427,,,,,,,,,,,,,0.04999999999429828,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03768459029078941,,,,,,,,,,,,,-0.022996713166403605,,,,,,,,,0.016284144865103427,,,,0.024929315051277982,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016284144865103427,,,,,,,,,,,,,,,
2014-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04284300432581082,,,,,,,,,,,,,,,,,,,,0.010078384347451086,,,,0.046667728811286086,,,,,,,0.049999999964698116,,0.016284144865103427,,,,,,,,,,,,,,,,0.04999999999722235,,,,,,,0.027747223821823055,,,,,,,,0.043630257879363796,,,,,,,0.049999999989194924,,,,,,,,,,,,0.04999999999037954,,,,,,,,,,,,,,,,,-0.045298970145688296,,,,,,,,0.049999999985905826,,,,,,,,,,,,,,,,,,,,,,,,0.02825125629344283,,,,,,,,,-0.013462063061431533,,,,,,,,,,,,,,,0.016284144865103427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016284144865103427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016284144865103427,,,,,,,,,,,0.01420251025483937,,,,,0.020075463147432672,,,,,,,,,-0.017888915074020358,,,,,,,,,,,,,,,,,,,,0.02173113340128221,,,,,,,,,,,,,,0.04999999998695709,,,,,-0.016262632580648667,-0.0227536700259705,-0.01849403070408018,,0.015590984702731563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016284144865103427,,0.016284144865103427,,,,,,,,,,,,,0.04999999999429828,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03768459029078941,,,,,,,,,,,,,-0.022996713166403605,,,,,,,,,0.016284144865103427,,,,0.024929315051277982,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016284144865103427,,,,,,,,,,,,,,,
2014-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04284300432581082,,,,,,,,,,,,,,,,,,,,0.010078384347451086,,,,0.046667728811286086,,,,,,,0.049999999964698116,,0.016284144865103427,,,,,,,,,,,,,,,,0.04999999999722235,,,,,,,0.027747223821823055,,,,,,,,0.043630257879363796,,,,,,,0.049999999989194924,,,,,,,,,,,,0.04999999999037954,,,,,,,,,,,,,,,,,-0.045298970145688296,,,,,,,,0.049999999985905826,,,,,,,,,,,,,,,,,,,,,,,,0.02825125629344283,,,,,,,,,-0.013462063061431533,,,,,,,,,,,,,,,0.016284144865103427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016284144865103427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016284144865103427,,,,,,,,,,,0.01420251025483937,,,,,0.020075463147432672,,,,,,,,,-0.017888915074020358,,,,,,,,,,,,,,,,,,,,0.02173113340128221,,,,,,,,,,,,,,0.04999999998695709,,,,,-0.016262632580648667,-0.0227536700259705,-0.01849403070408018,,0.015590984702731563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016284144865103427,,0.016284144865103427,,,,,,,,,,,,,0.04999999999429828,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03768459029078941,,,,,,,,,,,,,-0.022996713166403605,,,,,,,,,0.016284144865103427,,,,0.024929315051277982,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016284144865103427,,,,,,,,,,,,,,,
2014-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999700302,,,,,,,,,,,-0.02074405297602869,,,,,,,,,,,,,0.04763930183245109,,,,,,,0.03613189016088579,,,,,,,,,,,,,,,,,,0.04999999999808805,,,,,,,0.01692706904735869,,,,,,,,0.0499999999936756,,,,,,,0.04999999999715927,,,,,,,,,,,,0.049999999996190675,,,,,,,,,,,,,,,,,-0.04999999999381757,,,,,,,,0.04999999997867466,,,,,,,,,,,,,,,,,,,,,,,,0.04657121533598317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023067321176332034,,,,0.032617205943946084,,,,,,,,,0.02638454428580883,,,,,,,,,,,,,,,,,,,,,,,,,0.03791944706936662,,,,,,,,,,,,,,-0.01255645673145773,,,,,,,,,,,,,,,,,,,,0.022776099712344417,0.049999999981474655,,,,,,,,,,,,,0.04999999999502548,,,,,,,,,0.031166089743352794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999687734,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019943883432742542,,,,,,,,,,,,,-0.049999999982444615,,,,,,,,,,,,,0.04432901799998915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999700302,,,,,,,,,,,-0.02074405297602869,,,,,,,,,,,,,0.04763930183245109,,,,,,,0.03613189016088579,,,,,,,,,,,,,,,,,,0.04999999999808805,,,,,,,0.01692706904735869,,,,,,,,0.0499999999936756,,,,,,,0.04999999999715927,,,,,,,,,,,,0.049999999996190675,,,,,,,,,,,,,,,,,-0.04999999999381757,,,,,,,,0.04999999997867466,,,,,,,,,,,,,,,,,,,,,,,,0.04657121533598317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023067321176332034,,,,0.032617205943946084,,,,,,,,,0.02638454428580883,,,,,,,,,,,,,,,,,,,,,,,,,0.03791944706936662,,,,,,,,,,,,,,-0.01255645673145773,,,,,,,,,,,,,,,,,,,,0.022776099712344417,0.049999999981474655,,,,,,,,,,,,,0.04999999999502548,,,,,,,,,0.031166089743352794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999687734,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019943883432742542,,,,,,,,,,,,,-0.049999999982444615,,,,,,,,,,,,,0.04432901799998915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999700302,,,,,,,,,,,-0.02074405297602869,,,,,,,,,,,,,0.04763930183245109,,,,,,,0.03613189016088579,,,,,,,,,,,,,,,,,,0.04999999999808805,,,,,,,0.01692706904735869,,,,,,,,0.0499999999936756,,,,,,,0.04999999999715927,,,,,,,,,,,,0.049999999996190675,,,,,,,,,,,,,,,,,-0.04999999999381757,,,,,,,,0.04999999997867466,,,,,,,,,,,,,,,,,,,,,,,,0.04657121533598317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023067321176332034,,,,0.032617205943946084,,,,,,,,,0.02638454428580883,,,,,,,,,,,,,,,,,,,,,,,,,0.03791944706936662,,,,,,,,,,,,,,-0.01255645673145773,,,,,,,,,,,,,,,,,,,,0.022776099712344417,0.049999999981474655,,,,,,,,,,,,,0.04999999999502548,,,,,,,,,0.031166089743352794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999687734,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019943883432742542,,,,,,,,,,,,,-0.049999999982444615,,,,,,,,,,,,,0.04432901799998915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999700302,,,,,,,,,,,-0.02074405297602869,,,,,,,,,,,,,0.04763930183245109,,,,,,,0.03613189016088579,,,,,,,,,,,,,,,,,,0.04999999999808805,,,,,,,0.01692706904735869,,,,,,,,0.0499999999936756,,,,,,,0.04999999999715927,,,,,,,,,,,,0.049999999996190675,,,,,,,,,,,,,,,,,-0.04999999999381757,,,,,,,,0.04999999997867466,,,,,,,,,,,,,,,,,,,,,,,,0.04657121533598317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023067321176332034,,,,0.032617205943946084,,,,,,,,,0.02638454428580883,,,,,,,,,,,,,,,,,,,,,,,,,0.03791944706936662,,,,,,,,,,,,,,-0.01255645673145773,,,,,,,,,,,,,,,,,,,,0.022776099712344417,0.049999999981474655,,,,,,,,,,,,,0.04999999999502548,,,,,,,,,0.031166089743352794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999687734,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019943883432742542,,,,,,,,,,,,,-0.049999999982444615,,,,,,,,,,,,,0.04432901799998915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999700302,,,,,,,,,,,-0.02074405297602869,,,,,,,,,,,,,0.04763930183245109,,,,,,,0.03613189016088579,,,,,,,,,,,,,,,,,,0.04999999999808805,,,,,,,0.01692706904735869,,,,,,,,0.0499999999936756,,,,,,,0.04999999999715927,,,,,,,,,,,,0.049999999996190675,,,,,,,,,,,,,,,,,-0.04999999999381757,,,,,,,,0.04999999997867466,,,,,,,,,,,,,,,,,,,,,,,,0.04657121533598317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023067321176332034,,,,0.032617205943946084,,,,,,,,,0.02638454428580883,,,,,,,,,,,,,,,,,,,,,,,,,0.03791944706936662,,,,,,,,,,,,,,-0.01255645673145773,,,,,,,,,,,,,,,,,,,,0.022776099712344417,0.049999999981474655,,,,,,,,,,,,,0.04999999999502548,,,,,,,,,0.031166089743352794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999687734,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019943883432742542,,,,,,,,,,,,,-0.049999999982444615,,,,,,,,,,,,,0.04432901799998915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999785627,,,,,,,,,,,-0.015198302903963538,,,,,,,,,,,,,0.043461237161756434,,,,,,,0.049999999975718794,,,,,,,,,,,,,,,,,,0.04993226060578954,,,,,,,0.03819797912211894,,,,,,,,,,,,,,,0.04999999999551918,,,,,,,,,,,,0.04999999999437841,,,,,,,,,,,,,,,,,-0.022184662826512283,,,0.03582364972058064,,,,,0.04990593904990922,,,,,,,,,,,,,,,,,,,,,,,,0.049489245981783905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035291960899158765,,,,,,,,,,,,,,-0.015788336942002358,,,,0.021099554148627884,,,,,,,,,,,,,,,,0.04999999994397061,,,,,,,,,0.04999999999188723,,,,,0.04999999998167896,,,,,,-0.02432029995589357,-0.017297763707775294,,0.013122518145477276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014052521077042282,,,,,-0.04999999999043393,,,,,,,,,,,,,0.043520903222905166,,,,,,,,,,,,,,,,0.02851495553591021,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999785627,,,,,,,,,,,-0.015198302903963538,,,,,,,,,,,,,0.043461237161756434,,,,,,,0.049999999975718794,,,,,,,,,,,,,,,,,,0.04993226060578954,,,,,,,0.03819797912211894,,,,,,,,,,,,,,,0.04999999999551918,,,,,,,,,,,,0.04999999999437841,,,,,,,,,,,,,,,,,-0.022184662826512283,,,0.03582364972058064,,,,,0.04990593904990922,,,,,,,,,,,,,,,,,,,,,,,,0.049489245981783905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035291960899158765,,,,,,,,,,,,,,-0.015788336942002358,,,,0.021099554148627884,,,,,,,,,,,,,,,,0.04999999994397061,,,,,,,,,0.04999999999188723,,,,,0.04999999998167896,,,,,,-0.02432029995589357,-0.017297763707775294,,0.013122518145477276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014052521077042282,,,,,-0.04999999999043393,,,,,,,,,,,,,0.043520903222905166,,,,,,,,,,,,,,,,0.02851495553591021,,,,,,,,,,,,,,,,,,,,,,,,,,,
